dealUniqueId,fromCurrency,toCurrency,dealTimeStamp,dealAmount
DEALID94522,BRL,MMK,12-Oct-11,4032
DEALID94523,BSD,MNT,13-Oct-11,4032
DEALID94524,BTN,MOP,14-Oct-11,4032
DEALID94525,BWP,MRO,15-Oct-11,4032
DEALID94526,BYN,MUR,16-Oct-11,4032
DEALID94527,BZD,MVR,17-Oct-11,4032
DEALID94528,CAD,MWK,18-Oct-11,4032
DEALID94529,CDF,MXN,19-Oct-11,4032
DEALID94530,CHE,MXV,20-Oct-11,4032
DEALID94531,CHF,MYR,21-Oct-11,4032
DEALID94532,CHW,MZN,22-Oct-11,4032
DEALID94533,CLF,NAD,23-Oct-11,4032
DEALID94534,CLP,NGN,24-Oct-11,4032
DEALID94535,CNY,NIO,25-Oct-11,4032
DEALID94536,COP,NOK,26-Oct-11,4032
DEALID94537,COU,NPR,27-Oct-11,4032
DEALID94538,CRC,NZD,28-Oct-11,4032
DEALID94539,CUC,OMR,29-Oct-11,4032
DEALID94540,CUP,PAB,30-Oct-11,4032
DEALID94541,CVE,PEN,31-Oct-11,4032
DEALID94542,CZK,PGK,01-Nov-11,4032
DEALID94543,DJF,PHP,02-Nov-11,4032
DEALID94544,DKK,PKR,03-Nov-11,4032
DEALID94545,DOP,PLN,04-Nov-11,4032
DEALID94546,DZD,PYG,05-Nov-11,4032
DEALID94547,EGP,QAR,06-Nov-11,4032
DEALID94548,ERN,RON,07-Nov-11,4032
DEALID94549,ETB,RSD,08-Nov-11,4032
DEALID94550,EUR,RUB,09-Nov-11,4032
DEALID94551,FJD,RWF,10-Nov-11,4032
DEALID94552,FKP,SAR,11-Nov-11,4032
DEALID94553,GBP,SBD,12-Nov-11,4032
DEALID94554,GEL,SCR,13-Nov-11,4032
DEALID94555,GHS,SDG,14-Nov-11,4032
DEALID94556,GIP,SEK,15-Nov-11,4032
DEALID94557,GMD,SGD,16-Nov-11,4032
DEALID94558,GNF,SHP,17-Nov-11,4032
DEALID94559,GTQ,SLL,18-Nov-11,4032
DEALID94560,GYD,SOS,19-Nov-11,4032
DEALID94561,HKD,SRD,20-Nov-11,4032
DEALID94562,HNL,SSP,21-Nov-11,4032
DEALID94563,HRK,STD,22-Nov-11,4032
DEALID94564,HTG,SVC,23-Nov-11,4032
DEALID94565,HUF,SYP,24-Nov-11,4032
DEALID94566,IDR,SZL,25-Nov-11,4032
DEALID94567,ILS,THB,26-Nov-11,4032
DEALID94568,INR,TJS,27-Nov-11,4032
DEALID94569,IQD,TMT,28-Nov-11,4032
DEALID94570,IRR,TND,29-Nov-11,4032
DEALID94571,ISK,TOP,30-Nov-11,4032
DEALID94572,JMD,TRY,01-Dec-11,4032
DEALID94573,JOD,TTD,02-Dec-11,4032
DEALID94574,JPY,TWD,03-Dec-11,4032
DEALID94575,KES,TZS,04-Dec-11,4032
DEALID94576,KGS,UAH,05-Dec-11,4032
DEALID94577,KHR,UGX,06-Dec-11,4032
DEALID94578,KMF,USD,07-Dec-11,4032
DEALID94579,KPW,USN,08-Dec-11,4032
DEALID94580,KRW,UYI,09-Dec-11,4032
DEALID94581,KWD,UYU,10-Dec-11,4032
DEALID94582,KYD,UZS,11-Dec-11,4032
DEALID94583,KZT,VEF,12-Dec-11,4032
DEALID94584,LAK,VND,13-Dec-11,4032
DEALID94585,LBP,VUV,14-Dec-11,4032
DEALID94586,LKR,WST,15-Dec-11,4032
DEALID94587,LRD,XAF,16-Dec-11,4032
DEALID94588,LSL,XAG,17-Dec-11,4032
DEALID94589,LYD,XAU,18-Dec-11,4032
DEALID94590,MAD,XBA,19-Dec-11,4032
DEALID94591,MDL,XBB,20-Dec-11,4032
DEALID94592,MGA,XBC,21-Dec-11,4032
DEALID94593,MKD,XBD,22-Dec-11,4032
DEALID94594,MMK,XCD,23-Dec-11,4032
DEALID94595,MNT,XDR,24-Dec-11,4032
DEALID94596,MOP,XOF,25-Dec-11,4032
DEALID94597,MRO,XPD,26-Dec-11,4032
DEALID94598,MUR,XPF,27-Dec-11,4032
DEALID94599,MVR,XPT,28-Dec-11,4032
DEALID94600,MWK,XSU,29-Dec-11,4032
DEALID94601,MXN,XTS,30-Dec-11,4032
DEALID94602,MXV,XUA,31-Dec-11,4032
DEALID94603,MYR,XXX,01-Jan-12,4032
DEALID94604,MZN,YER,02-Jan-12,4032
DEALID94605,NAD,ZAR,03-Jan-12,4032
DEALID94606,NGN,ZMW,04-Jan-12,4032
DEALID94607,NIO,ZWL,05-Jan-12,4032
DEALID94608,NOK,,06-Jan-12,4032
DEALID94609,NPR,,07-Jan-12,4032
DEALID94610,NZD,AED,08-Jan-12,4032
DEALID94611,OMR,AFN,09-Jan-12,4032
DEALID94612,PAB,ALL,10-Jan-12,4032
DEALID94613,PEN,AMD,11-Jan-12,4032
DEALID94614,PGK,ANG,12-Jan-12,4032
DEALID94615,PHP,AOA,13-Jan-12,4032
DEALID94616,PKR,ARS,14-Jan-12,4032
DEALID94617,PLN,AUD,15-Jan-12,4032
DEALID94618,PYG,AWG,16-Jan-12,4032
DEALID94619,QAR,AZN,17-Jan-12,4032
DEALID94620,RON,BAM,18-Jan-12,4032
DEALID94621,RSD,BBD,19-Jan-12,4032
DEALID94622,RUB,BDT,20-Jan-12,4032
DEALID94623,RWF,BGN,21-Jan-12,4032
DEALID94624,SAR,BHD,22-Jan-12,4032
DEALID94625,SBD,BIF,23-Jan-12,4032
DEALID94626,SCR,BMD,24-Jan-12,4032
DEALID94627,SDG,BND,25-Jan-12,4032
DEALID94628,SEK,BOB,26-Jan-12,4032
DEALID94629,SGD,BOV,27-Jan-12,4032
DEALID94630,SHP,BRL,28-Jan-12,4032
DEALID94631,SLL,BSD,29-Jan-12,4032
DEALID94632,SOS,BTN,30-Jan-12,4032
DEALID94633,SRD,BWP,31-Jan-12,4032
DEALID94634,SSP,BYN,01-Feb-12,4032
DEALID94635,STD,BZD,02-Feb-12,4032
DEALID94636,SVC,CAD,03-Feb-12,4032
DEALID94637,SYP,CDF,04-Feb-12,4032
DEALID94638,SZL,CHE,05-Feb-12,4032
DEALID94639,THB,CHF,06-Feb-12,4032
DEALID94640,TJS,CHW,07-Feb-12,4032
DEALID94641,TMT,CLF,08-Feb-12,4032
DEALID94642,TND,CLP,09-Feb-12,4032
DEALID94643,TOP,CNY,10-Feb-12,4032
DEALID94644,TRY,COP,11-Feb-12,4032
DEALID94645,TTD,COU,12-Feb-12,4032
DEALID94646,TWD,CRC,13-Feb-12,4032
DEALID94647,TZS,CUC,14-Feb-12,4032
DEALID94648,UAH,CUP,15-Feb-12,4032
DEALID94649,UGX,CVE,16-Feb-12,4032
DEALID94650,USD,CZK,17-Feb-12,4032
DEALID94651,USN,DJF,18-Feb-12,4032
DEALID94652,UYI,DKK,19-Feb-12,4032
DEALID94653,UYU,DOP,20-Feb-12,4032
DEALID94654,UZS,DZD,21-Feb-12,4032
DEALID94655,VEF,EGP,22-Feb-12,4032
DEALID94656,VND,ERN,23-Feb-12,4032
DEALID94657,VUV,ETB,24-Feb-12,4032
DEALID94658,WST,EUR,25-Feb-12,4032
DEALID94659,XAF,FJD,26-Feb-12,4032
DEALID94660,XAG,FKP,27-Feb-12,4032
DEALID94661,XAU,GBP,28-Feb-12,4032
DEALID94662,XBA,GEL,29-Feb-12,4032
DEALID94663,XBB,GHS,01-Mar-12,4032
DEALID94664,XBC,GIP,02-Mar-12,4032
DEALID94665,XBD,GMD,03-Mar-12,4032
DEALID94666,XCD,GNF,04-Mar-12,4032
DEALID94667,XDR,GTQ,05-Mar-12,4032
DEALID94668,XOF,GYD,06-Mar-12,4032
DEALID94669,XPD,HKD,07-Mar-12,4032
DEALID94670,XPF,HNL,08-Mar-12,4032
DEALID94671,XPT,HRK,09-Mar-12,4032
DEALID94672,XSU,HTG,10-Mar-12,4032
DEALID94673,XTS,HUF,11-Mar-12,4032
DEALID94674,XUA,IDR,12-Mar-12,4032
DEALID94675,XXX,ILS,13-Mar-12,4032
DEALID94676,YER,INR,14-Mar-12,4032
DEALID94677,ZAR,IQD,15-Mar-12,4032
DEALID94678,ZMW,IRR,16-Mar-12,4032
DEALID94679,ZWL,ISK,17-Mar-12,4032
DEALID94680,,JMD,18-Mar-12,4032
DEALID94681,,JOD,19-Mar-12,4032
DEALID94682,AED,JPY,20-Mar-12,4032
DEALID94683,AFN,KES,21-Mar-12,4032
DEALID94684,ALL,KGS,22-Mar-12,4032
DEALID94685,AMD,KHR,23-Mar-12,4032
DEALID94686,ANG,KMF,24-Mar-12,4032
DEALID94687,AOA,KPW,25-Mar-12,4032
DEALID94688,ARS,KRW,26-Mar-12,4032
DEALID94689,AUD,KWD,27-Mar-12,4032
DEALID94690,AWG,KYD,28-Mar-12,4032
DEALID94691,AZN,KZT,29-Mar-12,4032
DEALID94692,BAM,LAK,30-Mar-12,4032
DEALID94693,BBD,LBP,31-Mar-12,4032
DEALID94694,BDT,LKR,01-Apr-12,4032
DEALID94695,BGN,LRD,02-Apr-12,4032
DEALID94696,BHD,LSL,03-Apr-12,4032
DEALID94697,BIF,LYD,04-Apr-12,4032
DEALID94698,BMD,MAD,05-Apr-12,4032
DEALID94699,BND,MDL,06-Apr-12,4032
DEALID94700,BOB,MGA,07-Apr-12,4032
DEALID94701,BOV,MKD,08-Apr-12,4032
DEALID94702,BRL,MMK,09-Apr-12,4032
DEALID94703,BSD,MNT,10-Apr-12,4032
DEALID94704,BTN,MOP,11-Apr-12,4032
DEALID94705,BWP,MRO,12-Apr-12,4032
DEALID94706,BYN,MUR,13-Apr-12,4032
DEALID94707,BZD,MVR,14-Apr-12,4032
DEALID94708,CAD,MWK,15-Apr-12,4032
DEALID94709,CDF,MXN,16-Apr-12,4032
DEALID94710,CHE,MXV,17-Apr-12,4032
DEALID94711,CHF,MYR,18-Apr-12,4032
DEALID94712,CHW,MZN,19-Apr-12,4032
DEALID94713,CLF,NAD,20-Apr-12,4032
DEALID94714,CLP,NGN,21-Apr-12,4032
DEALID94715,CNY,NIO,22-Apr-12,4032
DEALID94716,COP,NOK,23-Apr-12,4032
DEALID94717,COU,NPR,24-Apr-12,4032
DEALID94718,CRC,NZD,25-Apr-12,4032
DEALID94719,CUC,OMR,26-Apr-12,4032
DEALID94720,CUP,PAB,27-Apr-12,4032
DEALID94721,CVE,PEN,28-Apr-12,4032
DEALID94722,CZK,PGK,29-Apr-12,4032
DEALID94723,DJF,PHP,30-Apr-12,5010
DEALID94724,DKK,PKR,01-May-12,5011
DEALID94725,DOP,PLN,02-May-12,5012
DEALID94726,DZD,PYG,03-May-12,5013
DEALID94727,EGP,QAR,04-May-12,5014
DEALID94728,ERN,RON,05-May-12,5015
DEALID94729,ETB,RSD,06-May-12,5016
DEALID94730,EUR,RUB,07-May-12,5017
DEALID94731,FJD,RWF,08-May-12,5018
DEALID94732,FKP,SAR,09-May-12,5019
DEALID94733,GBP,SBD,10-May-12,5020
DEALID94734,GEL,SCR,11-May-12,5021
DEALID94735,GHS,SDG,12-May-12,5022
DEALID94736,GIP,SEK,13-May-12,5023
DEALID94737,GMD,SGD,14-May-12,5024
DEALID94738,GNF,SHP,15-May-12,5025
DEALID94739,GTQ,SLL,16-May-12,5026
DEALID94740,GYD,SOS,17-May-12,5027
DEALID94741,HKD,SRD,18-May-12,5028
DEALID94742,HNL,SSP,19-May-12,5029
DEALID94743,HRK,STD,20-May-12,5030
DEALID94744,HTG,SVC,21-May-12,5031
DEALID94745,HUF,SYP,22-May-12,5032
DEALID94746,IDR,SZL,23-May-12,5033
DEALID94747,ILS,THB,24-May-12,5034
DEALID94748,INR,TJS,25-May-12,5035
DEALID94749,IQD,TMT,26-May-12,5036
DEALID94750,IRR,TND,27-May-12,5037
DEALID94751,ISK,TOP,28-May-12,5038
DEALID94752,JMD,TRY,29-May-12,5039
DEALID94753,JOD,TTD,30-May-12,5040
DEALID94754,JPY,TWD,31-May-12,5041
DEALID94755,KES,TZS,01-Jun-12,5042
DEALID94756,KGS,UAH,02-Jun-12,5043
DEALID94757,KHR,UGX,03-Jun-12,5044
DEALID94758,KMF,USD,04-Jun-12,5045
DEALID94759,KPW,USN,05-Jun-12,5046
DEALID94760,KRW,UYI,06-Jun-12,5047
DEALID94761,KWD,UYU,07-Jun-12,5048
DEALID94762,KYD,UZS,08-Jun-12,5049
DEALID94763,KZT,VEF,09-Jun-12,5050
DEALID94764,LAK,VND,10-Jun-12,5051
DEALID94765,LBP,VUV,11-Jun-12,5052
DEALID94766,LKR,WST,12-Jun-12,5053
DEALID94767,LRD,XAF,13-Jun-12,5054
DEALID94768,LSL,XAG,14-Jun-12,5055
DEALID94769,LYD,XAU,15-Jun-12,5056
DEALID94770,MAD,XBA,16-Jun-12,5057
DEALID94771,MDL,XBB,17-Jun-12,5058
DEALID94772,MGA,XBC,18-Jun-12,5059
DEALID94773,MKD,XBD,19-Jun-12,5060
DEALID94774,MMK,XCD,20-Jun-12,5061
DEALID94775,MNT,XDR,21-Jun-12,5062
DEALID94776,MOP,XOF,22-Jun-12,5063
DEALID94777,MRO,XPD,23-Jun-12,5064
DEALID94778,MUR,XPF,24-Jun-12,5065
DEALID94779,MVR,XPT,25-Jun-12,5066
DEALID94780,MWK,XSU,26-Jun-12,5067
DEALID94781,MXN,XTS,27-Jun-12,5068
DEALID94782,MXV,XUA,28-Jun-12,5069
DEALID94783,MYR,XXX,29-Jun-12,5070
DEALID94784,MZN,YER,30-Jun-12,5071
DEALID94785,NAD,ZAR,01-Jul-12,5072
DEALID94786,NGN,ZMW,02-Jul-12,5073
DEALID94787,NIO,ZWL,03-Jul-12,5074
DEALID94788,NOK,AED,04-Jul-12,5075
DEALID94789,NPR,AFN,05-Jul-12,5076
DEALID94790,NZD,ALL,06-Jul-12,5077
DEALID94791,OMR,AMD,07-Jul-12,5078
DEALID94792,PAB,ANG,08-Jul-12,5079
DEALID94793,PEN,AOA,09-Jul-12,5080
DEALID94794,PGK,ARS,10-Jul-12,5081
DEALID94795,PHP,AUD,11-Jul-12,5082
DEALID94796,PKR,AWG,12-Jul-12,5083
DEALID94797,PLN,AZN,13-Jul-12,5084
DEALID94798,PYG,BAM,14-Jul-12,5085
DEALID94799,QAR,BBD,15-Jul-12,5086
DEALID94800,RON,BDT,16-Jul-12,5087
DEALID94801,RSD,BGN,17-Jul-12,5088
DEALID94802,RUB,BHD,18-Jul-12,5089
DEALID94803,RWF,BIF,19-Jul-12,5090
DEALID94804,SAR,BMD,20-Jul-12,5091
DEALID94805,SBD,BND,21-Jul-12,5092
DEALID94806,SCR,BOB,22-Jul-12,5093
DEALID94807,SDG,BOV,23-Jul-12,5094
DEALID94808,SEK,BRL,24-Jul-12,5095
DEALID94809,SGD,BSD,25-Jul-12,5096
DEALID94810,SHP,BTN,26-Jul-12,5097
DEALID94811,SLL,BWP,27-Jul-12,5098
DEALID94812,SOS,BYN,28-Jul-12,5099
DEALID94813,SRD,BZD,29-Jul-12,5100
DEALID94814,SSP,CAD,30-Jul-12,5101
DEALID94815,STD,CDF,31-Jul-12,5102
DEALID94816,SVC,CHE,01-Aug-12,5103
DEALID94817,SYP,CHF,02-Aug-12,5104
DEALID94818,SZL,CHW,03-Aug-12,5105
DEALID94819,THB,CLF,04-Aug-12,5106
DEALID94820,TJS,CLP,05-Aug-12,5107
DEALID94821,TMT,CNY,06-Aug-12,5108
DEALID94822,TND,COP,07-Aug-12,5109
DEALID94823,TOP,COU,08-Aug-12,5110
DEALID94824,TRY,CRC,09-Aug-12,5111
DEALID94825,TTD,CUC,10-Aug-12,5112
DEALID94826,TWD,CUP,11-Aug-12,5113
DEALID94827,TZS,CVE,12-Aug-12,5114
DEALID94828,UAH,CZK,13-Aug-12,5115
DEALID94829,UGX,DJF,14-Aug-12,5116
DEALID94830,USD,DKK,15-Aug-12,5117
DEALID94831,USN,DOP,16-Aug-12,5118
DEALID94832,UYI,DZD,17-Aug-12,5119
DEALID94833,UYU,EGP,18-Aug-12,5120
DEALID94834,UZS,ERN,19-Aug-12,5121
DEALID94835,VEF,ETB,20-Aug-12,5122
DEALID94836,VND,EUR,21-Aug-12,5123
DEALID94837,VUV,FJD,22-Aug-12,5124
DEALID94838,WST,FKP,23-Aug-12,5125
DEALID94839,XAF,GBP,24-Aug-12,5126
DEALID94840,XAG,GEL,25-Aug-12,5127
DEALID94841,XAU,GHS,26-Aug-12,5128
DEALID94842,XBA,GIP,27-Aug-12,5129
DEALID94843,XBB,GMD,28-Aug-12,5130
DEALID94844,XBC,GNF,29-Aug-12,5131
DEALID94845,XBD,GTQ,30-Aug-12,5132
DEALID94846,XCD,GYD,31-Aug-12,5133
DEALID94847,XDR,HKD,01-Sep-12,5134
DEALID94848,XOF,HNL,02-Sep-12,5135
DEALID94849,XPD,HRK,03-Sep-12,5136
DEALID94850,XPF,HTG,04-Sep-12,5137
DEALID94851,XPT,HUF,05-Sep-12,5138
DEALID94852,XSU,IDR,06-Sep-12,5139
DEALID94853,XTS,ILS,07-Sep-12,5140
DEALID94854,XUA,INR,08-Sep-12,5141
DEALID94855,XXX,IQD,09-Sep-12,5142
DEALID94856,YER,IRR,10-Sep-12,5143
DEALID94857,ZAR,ISK,11-Sep-12,5144
DEALID94858,ZMW,JMD,12-Sep-12,5145
DEALID94859,ZWL,JOD,13-Sep-12,5146
DEALID94860,AED,JPY,14-Sep-12,5147
DEALID94861,AFN,KES,15-Sep-12,5148
DEALID94862,ALL,KGS,16-Sep-12,5149
DEALID94863,AMD,KHR,17-Sep-12,5150
DEALID94864,ANG,KMF,18-Sep-12,5151
DEALID94865,AOA,KPW,19-Sep-12,5152
DEALID94866,ARS,KRW,20-Sep-12,5153
DEALID94867,AUD,KWD,21-Sep-12,5154
DEALID94868,AWG,KYD,22-Sep-12,5155
DEALID94869,AZN,KZT,23-Sep-12,5156
DEALID94870,BAM,LAK,24-Sep-12,5157
DEALID94871,BBD,LBP,25-Sep-12,5158
DEALID94872,BDT,LKR,26-Sep-12,5159
DEALID94873,BGN,LRD,27-Sep-12,5160
DEALID94874,BHD,LSL,28-Sep-12,5161
DEALID94875,BIF,LYD,29-Sep-12,5162
DEALID94876,BMD,MAD,30-Sep-12,5163
DEALID94877,BND,MDL,01-Oct-12,5164
DEALID94878,BOB,MGA,02-Oct-12,5165
DEALID94879,BOV,MKD,03-Oct-12,5166
DEALID94880,BRL,MMK,04-Oct-12,5167
DEALID94881,BSD,MNT,05-Oct-12,5168
DEALID94882,BTN,MOP,06-Oct-12,5169
DEALID94883,BWP,MRO,07-Oct-12,5170
DEALID94884,BYN,MUR,08-Oct-12,5171
DEALID94885,BZD,MVR,09-Oct-12,5172
DEALID94886,CAD,MWK,10-Oct-12,5173
DEALID94887,CDF,MXN,11-Oct-12,5174
DEALID94888,CHE,MXV,12-Oct-12,5175
DEALID94889,CHF,MYR,13-Oct-12,5176
DEALID94890,CHW,MZN,14-Oct-12,5177
DEALID94891,CLF,NAD,15-Oct-12,5178
DEALID94892,CLP,NGN,16-Oct-12,5179
DEALID94893,CNY,NIO,17-Oct-12,5180
DEALID94894,COP,NOK,18-Oct-12,5181
DEALID94895,COU,NPR,19-Oct-12,5182
DEALID94896,CRC,NZD,20-Oct-12,5183
DEALID94897,CUC,OMR,21-Oct-12,5184
DEALID94898,CUP,PAB,22-Oct-12,5185
DEALID94899,CVE,PEN,23-Oct-12,5186
DEALID94900,CZK,PGK,24-Oct-12,5187
DEALID94901,DJF,PHP,25-Oct-12,5188
DEALID94902,DKK,PKR,26-Oct-12,5189
DEALID94903,DOP,PLN,27-Oct-12,5190
DEALID94904,DZD,PYG,28-Oct-12,5191
DEALID94905,EGP,QAR,29-Oct-12,5192
DEALID94906,ERN,RON,30-Oct-12,5193
DEALID94907,ETB,RSD,31-Oct-12,5194
DEALID94908,EUR,RUB,01-Nov-12,5195
DEALID94909,FJD,RWF,02-Nov-12,5196
DEALID94910,FKP,SAR,03-Nov-12,5197
DEALID94911,GBP,SBD,04-Nov-12,5198
DEALID94912,GEL,SCR,05-Nov-12,5199
DEALID94913,GHS,SDG,06-Nov-12,5200
DEALID94914,GIP,SEK,07-Nov-12,5201
DEALID94915,GMD,SGD,08-Nov-12,5202
DEALID94916,GNF,SHP,09-Nov-12,5203
DEALID94917,GTQ,SLL,10-Nov-12,5204
DEALID94918,GYD,SOS,11-Nov-12,5205
DEALID94919,HKD,SRD,12-Nov-12,5206
DEALID94920,HNL,SSP,13-Nov-12,5207
DEALID94921,HRK,STD,14-Nov-12,5208
DEALID94922,HTG,SVC,15-Nov-12,5209
DEALID94923,HUF,SYP,16-Nov-12,5210
DEALID94924,IDR,SZL,17-Nov-12,5211
DEALID94925,ILS,THB,18-Nov-12,5212
DEALID94926,INR,TJS,19-Nov-12,5213
DEALID94927,IQD,TMT,20-Nov-12,5214
DEALID94928,IRR,TND,21-Nov-12,5215
DEALID94929,ISK,TOP,22-Nov-12,5216
DEALID94930,JMD,TRY,23-Nov-12,5217
DEALID94931,JOD,TTD,24-Nov-12,5218
DEALID94932,JPY,TWD,25-Nov-12,5219
DEALID94933,KES,TZS,26-Nov-12,5220
DEALID94934,KGS,UAH,27-Nov-12,5221
DEALID94935,KHR,UGX,28-Nov-12,5222
DEALID94936,KMF,USD,29-Nov-12,5223
DEALID94937,KPW,USN,30-Nov-12,5224
DEALID94938,KRW,UYI,01-Dec-12,5225
DEALID94939,KWD,UYU,02-Dec-12,5226
DEALID94940,KYD,UZS,03-Dec-12,5227
DEALID94941,KZT,VEF,04-Dec-12,5228
DEALID94942,LAK,VND,05-Dec-12,5229
DEALID94943,LBP,VUV,06-Dec-12,5230
DEALID94944,LKR,WST,07-Dec-12,5231
DEALID94945,LRD,XAF,08-Dec-12,5232
DEALID94946,LSL,XAG,09-Dec-12,5233
DEALID94947,LYD,XAU,10-Dec-12,5234
DEALID94948,MAD,XBA,11-Dec-12,5235
DEALID94949,MDL,XBB,12-Dec-12,5236
DEALID94950,MGA,XBC,13-Dec-12,5237
DEALID94951,MKD,XBD,14-Dec-12,5238
DEALID94952,MMK,XCD,14-Dec-12,5239
DEALID94953,MNT,XDR,11-Jan-10,5240
DEALID94954,MOP,XOF,12-Jan-10,5241
DEALID94955,MRO,XPD,13-Jan-10,5242
DEALID94956,MUR,XPF,14-Jan-10,5243
DEALID94957,MVR,XPT,15-Jan-10,5244
DEALID94958,MWK,XSU,16-Jan-10,5245
DEALID94959,MXN,XTS,17-Jan-10,5246
DEALID94960,MXV,XUA,18-Jan-10,5247
DEALID94961,MYR,XXX,19-Jan-10,5248
DEALID94962,MZN,YER,20-Jan-10,5249
DEALID94963,NAD,ZAR,21-Jan-10,5250
DEALID94964,NGN,ZMW,22-Jan-10,5251
DEALID94965,NIO,ZWL,23-Jan-10,5252
DEALID94966,NOK,,24-Jan-10,5253
DEALID94967,NPR,AED,25-Jan-10,5254
DEALID94968,NZD,AFN,26-Jan-10,5255
DEALID94969,OMR,ALL,27-Jan-10,5256
DEALID94970,PAB,AMD,28-Jan-10,5257
DEALID94971,PEN,ANG,29-Jan-10,5258
DEALID94972,PGK,AOA,30-Jan-10,5259
DEALID94973,PHP,ARS,31-Jan-10,5260
DEALID94974,PKR,AUD,01-Feb-10,5261
DEALID94975,PLN,AWG,02-Feb-10,5262
DEALID94976,PYG,AZN,03-Feb-10,5263
DEALID94977,QAR,BAM,04-Feb-10,5264
DEALID94978,RON,BBD,05-Feb-10,5265
DEALID94979,RSD,BDT,06-Feb-10,5266
DEALID94980,RUB,BGN,07-Feb-10,5267
DEALID94981,RWF,BHD,08-Feb-10,5268
DEALID94982,SAR,BIF,09-Feb-10,5269
DEALID94983,SBD,BMD,10-Feb-10,5270
DEALID94984,SCR,BND,11-Feb-10,5271
DEALID94985,SDG,BOB,12-Feb-10,5272
DEALID94986,SEK,BOV,13-Feb-10,5273
DEALID94987,SGD,BRL,14-Feb-10,5274
DEALID94988,SHP,BSD,15-Feb-10,5275
DEALID94989,SLL,BTN,16-Feb-10,5276
DEALID94990,SOS,BWP,17-Feb-10,5277
DEALID94991,SRD,BYN,18-Feb-10,5278
DEALID94992,SSP,BZD,19-Feb-10,5279
DEALID94993,STD,CAD,20-Feb-10,5280
DEALID94994,SVC,CDF,21-Feb-10,5281
DEALID94995,SYP,CHE,22-Feb-10,5282
DEALID94996,SZL,CHF,23-Feb-10,5283
DEALID94997,THB,CHW,24-Feb-10,5284
DEALID94998,TJS,CLF,25-Feb-10,5285
DEALID94999,TMT,CLP,26-Feb-10,5286
DEALID95000,TND,CNY,27-Feb-10,5287
DEALID95001,TOP,COP,28-Feb-10,5288
DEALID95002,TRY,COU,01-Mar-10,5289
DEALID95003,TTD,CRC,02-Mar-10,5290
DEALID95004,TWD,CUC,03-Mar-10,5291
DEALID95005,TZS,CUP,04-Mar-10,5292
DEALID95006,UAH,CVE,05-Mar-10,5293
DEALID95007,UGX,CZK,06-Mar-10,5294
DEALID95008,USD,DJF,07-Mar-10,5295
DEALID95009,USN,DKK,08-Mar-10,5296
DEALID95010,UYI,DOP,09-Mar-10,5297
DEALID95011,UYU,DZD,10-Mar-10,5298
DEALID95012,UZS,EGP,11-Mar-10,5299
DEALID95013,VEF,ERN,12-Mar-10,5300
DEALID95014,VND,ETB,13-Mar-10,5301
DEALID95015,VUV,EUR,14-Mar-10,5302
DEALID95016,WST,FJD,15-Mar-10,5303
DEALID95017,XAF,FKP,16-Mar-10,5304
DEALID95018,XAG,GBP,17-Mar-10,5305
DEALID95019,XAU,GEL,18-Mar-10,5306
DEALID95020,XBA,GHS,19-Mar-10,5307
DEALID95021,XBB,GIP,20-Mar-10,5308
DEALID95022,XBC,GMD,21-Mar-10,5309
DEALID95023,XBD,GNF,22-Mar-10,5310
DEALID95024,XCD,GTQ,23-Mar-10,5311
DEALID95025,XDR,GYD,24-Mar-10,5312
DEALID95026,XOF,HKD,25-Mar-10,5313
DEALID95027,XPD,HNL,26-Mar-10,5314
DEALID95028,XPF,HRK,27-Mar-10,5315
DEALID95029,XPT,HTG,28-Mar-10,5316
DEALID95030,XSU,HUF,29-Mar-10,5317
DEALID95031,XTS,IDR,30-Mar-10,5318
DEALID95032,XUA,ILS,31-Mar-10,5319
DEALID95033,XXX,INR,01-Apr-10,5320
DEALID95034,YER,IQD,02-Apr-10,5321
DEALID95035,ZAR,IRR,03-Apr-10,5322
DEALID95036,ZMW,ISK,04-Apr-10,5323
DEALID95037,ZWL,JMD,05-Apr-10,5324
DEALID95038,,JOD,06-Apr-10,5325
DEALID95039,AED,JPY,07-Apr-10,5326
DEALID95040,AFN,KES,08-Apr-10,5327
DEALID95041,ALL,KGS,09-Apr-10,5328
DEALID95042,AMD,KHR,10-Apr-10,5329
DEALID95043,ANG,KMF,11-Apr-10,5330
DEALID95044,AOA,KPW,12-Apr-10,5331
DEALID95045,ARS,KRW,13-Apr-10,5332
DEALID95046,AUD,KWD,14-Apr-10,5333
DEALID95047,AWG,KYD,15-Apr-10,5334
DEALID95048,AZN,KZT,16-Apr-10,5335
DEALID95049,BAM,LAK,17-Apr-10,5336
DEALID95050,BBD,LBP,18-Apr-10,5337
DEALID95051,BDT,LKR,19-Apr-10,5338
DEALID95052,BGN,LRD,20-Apr-10,5339
DEALID95053,BHD,LSL,21-Apr-10,5340
DEALID95054,BIF,LYD,22-Apr-10,5341
DEALID95055,BMD,MAD,23-Apr-10,5342
DEALID95056,BND,MDL,24-Apr-10,5343
DEALID95057,BOB,MGA,25-Apr-10,5344
DEALID95058,BOV,MKD,26-Apr-10,5345
DEALID95059,BRL,MMK,27-Apr-10,5346
DEALID95060,BSD,MNT,28-Apr-10,5347
DEALID95061,BTN,MOP,29-Apr-10,5348
DEALID95062,BWP,MRO,30-Apr-10,5349
DEALID95063,BYN,MUR,01-May-10,5350
